0,0,0,47,0,0,1,1,0,1
14,53,50,65,0,4,0,0,0,0
0,0,1,9,0,72,0,0,0,13
0,101,140,266,2,1,1,75,9,43
0,3,0,1,1,0,0,19,0,0
0,0,0,0,0,0,0,2,0,21
7,76,2,16,0,0,0,12,53,0
5,0,0,1,0,0,0,6,18,0
243,0,4,0,0,40,19,0,51,0
0,0,17,259,16,0,4,124,14,37
19,26,1,0,4,0,3,0,2,0
2,0,0,0,0,1,2,8,9,0
0,0,15,0,0,0,0,0,9,0
192,0,14,9,2990,0,41,4,19,0
0,0,0,1,4,0,6,0,0,10
0,0,14,0,0,0,388,56,0,0
0,14,0,0,0,2,0,0,0,7
3,4,11,0,0,0,0,0,2,2
1,0,16,0,3,0,0,2,0,1
9,0,11,5,17,0,0,0,0,0
0,33,24,91,0,0,0,293,0,50
11,0,0,0,2,0,0,6,3,0
0,0,0,0,0,8,0,6,0,8
0,6,0,0,26,3,0,0,0,8
299,19,9,32,6,0,3,0,0,0
0,8,3,0,1,5,0,0,0,5
4,1,10,0,0,0,6,0,0,1
5,0,0,0,0,16,0,1,0,0
0,0,0,0,0,0,0,2,22,0
0,0,0,5,0,4,15,0,0,0
0,0,0,0,11,0,12,0,0,0
0,384,8,0,0,52,0,83,0,0
95,722,198,0,0,84,0,0,0,29
37,17,1,64,0,0,0,275,2,7
79,344,0,13,0,0,0,12,0,96
0,0,0,0,0,5,18,0,1,0
1,0,0,14,0,5,2,0,0,0
18,202,0,1,0,121,122,8,0,0
3,2,11,5,0,0,0,8,4,0
0,43,0,0,2,9,3,4,1,0
0,0,0,0,0,0,62,0,0,0
0,0,0,4,4,0,1298,41,32,0
0,183,0,0,124,61,425,0,4,3
0,158,64,339,46,7,16,5,1,22
2,73,0,17,1,4,47,336,12,0
1,0,0,0,0,0,18,1,3,0
0,48,1,0,324,87,0,65,1,0
0,0,0,0,0,0,74,9,63,0
0,0,0,0,1,92,4,140,8,23
983,0,7,0,0,0,22,538,443,668
2,0,0,0,0,0,1,0,11,9
97,98,106,0,595,0,45,22,0,746
0,0,14,6,0,0,0,0,1,2
3,0,16,10,3,0,0,0,0,0
0,0,0,1,1,0,0,0,0,29
0,0,0,0,0,9,0,12,2,0
42,0,0,374,0,0,85,0,0,5
1,0,3,0,7,0,1,0,9,1
0,0,5,0,0,16,2,0,0,0
0,10,0,0,0,1,0,0,11,0
4,0,0,9,0,0,0,9,0,0
0,0,0,0,5,0,0,15,1,2
3,3,1,0,13,0,0,1,2,0
0,101,0,0,0,0,3,0,13,16
0,0,0,56,70,0,0,0,0,160
390,0,0,11,34,0,690,0,0,0
25,0,0,0,0,0,0,0,0,0
0,0,0,20,0,0,0,0,0,2
0,2,0,0,0,22,1,0,4,0
0,3,0,0,19,0,0,2,0,0
0,0,5,1,0,0,2,12,0,281
14,1,78,4,12,0,5,0,33,0
0,1,0,0,2,0,6,0,14,0
0,0,0,33,0,0,0,0,0,0
48,0,0,2,0,0,7,12,4,0
1,0,0,0,40,0,0,45,0,2
0,1,36,9,0,0,85,214,199,7
15,0,0,0,5,31,1,1,0,21
0,23,1,0,4,0,0,17,1,1
0,202,0,0,202,0,5,0,0,12
0,0,4,19,1,1,0,0,8,0
0,0,0,5,0,0,1,6,0,13
0,0,310,13,4,12,1,0,0,0
0,0,3,1,0,0,66,0,0,0
9,5,0,3,0,0,0,0,8,0
0,11,0,0,0,1,0,8,0,2
3,2,0,0,18,0,0,0,2,0
16,0,4,0,0,0,0,3,0,0
8,97,2,5,0,5,0,4,4,0
6,0,0,5,0,39,0,4,0,5
5,0,6,7,0,0,3,0,2,0
7,0,0,0,0,14,0,8,0,0
0,0,0,6,5,124,0,181,9,0
0,5,5,0,0,0,0,0,3,15
0,0,0,0,0,0,13,0,11,0
140,909,0,21,111,456,0,0,6,4
3,0,0,0,1,0,1,15,3,0
0,28,0,0,0,0,0,7,0,0
3,0,3,0,39,0,2,7,1,0
30,0,18,0,0,0,1,0,0,0
