1,1,4,1,4,11,2,4,8,1
0,4,1,1,1,7,0,17,3,0
1,2,2,0,1,17,8,0,0,5
0,0,1,0,8,1,10,7,6,5
7,2,4,1,16,7,2,6,6,1
11,0,0,0,1,7,10,0,1,9
0,13,4,2,0,12,0,0,0,3
1,1,1,2,25,2,4,0,0,4
0,0,1,7,0,6,0,27,1,0
0,1,4,4,14,0,4,5,0,2
0,1,6,1,11,3,22,0,4,8
6,1,3,0,0,15,4,3,9,0
0,4,7,4,2,0,2,9,1,14
12,0,0,10,4,10,2,1,0,0
0,7,3,1,1,4,0,10,0,25
1,0,14,0,22,0,1,2,5,2
0,0,4,1,16,3,3,6,11,6
0,4,1,14,23,1,3,3,1,6
0,0,15,3,0,3,2,1,0,21
4,5,9,1,1,0,1,10,5,0
0,0,11,0,1,15,3,1,15,0
4,0,1,7,2,0,5,9,1,9
1,3,18,3,1,3,0,4,0,3
1,9,9,15,1,0,0,2,1,1
2,0,0,2,6,2,6,4,25,0
1,8,14,17,0,3,0,9,0,1
3,5,3,5,3,2,8,1,8,0
1,3,2,0,8,8,0,31,0,0
1,0,11,5,0,7,11,2,4,6
7,0,1,11,0,18,0,1,2,12
0,20,7,0,0,9,0,2,2,1
1,0,9,0,13,21,0,0,2,0
0,0,10,0,6,4,9,3,4,7
1,13,0,0,6,4,10,5,4,4
4,0,0,1,9,0,2,10,18,0
0,1,2,1,17,1,1,0,15,7
16,0,0,0,0,3,10,2,4,1
0,1,6,18,0,12,0,0,0,7
6,0,6,0,2,2,0,4,0,32
8,0,0,1,0,12,2,6,3,8
2,0,3,0,0,2,0,0,23,15
6,0,0,6,6,1,1,20,0,5
0,1,0,0,27,7,1,1,3,0
2,2,6,0,0,12,7,4,3,9
0,0,0,12,0,2,4,1,29,5
18,0,5,3,0,6,7,14,0,9
8,0,11,13,0,0,0,0,0,7
6,1,7,7,3,0,2,2,20,0
0,2,0,16,1,2,0,27,4,0
14,9,0,7,2,3,6,3,0,4
1,0,10,16,6,3,3,0,0,0
4,1,1,0,3,8,1,0,0,21
6,0,1,0,2,5,19,5,7,1
1,0,0,2,2,12,15,2,0,3
3,3,2,0,0,4,4,4,20,2
7,0,14,4,0,15,1,0,10,0
2,14,3,4,2,0,0,8,1,3
1,0,0,17,0,0,17,0,8,0
0,1,16,0,1,11,0,0,11,3
4,1,5,0,2,9,2,0,14,14
0,0,19,0,0,5,0,0,13,7
4,11,9,1,0,0,8,13,10,0
2,8,5,1,0,0,0,13,3,14
3,10,0,9,9,0,1,0,0,9
20,1,5,2,1,1,1,6,11,2
0,0,1,0,3,0,2,5,21,5
8,0,12,0,7,1,5,0,4,1
11,8,0,9,3,5,13,2,0,0
3,5,0,11,1,2,0,2,5,1
7,5,3,12,6,2,8,0,1,7
18,6,0,4,3,0,1,2,2,10
0,4,0,10,14,5,4,0,1,0
4,0,2,13,1,0,0,21,0,1
15,17,0,0,1,9,0,0,3,0
16,0,14,5,0,0,13,1,3,9
0,7,0,5,4,11,0,2,0,10
0,8,5,0,12,5,1,7,10,4
0,0,0,1,13,13,6,8,6,0
6,0,0,0,8,22,0,0,1,8
7,0,0,0,25,3,8,2,0,0
13,6,0,6,13,3,0,1,0,0
3,0,1,14,2,1,18,0,0,0
5,2,2,0,23,1,8,0,1,2
0,1,17,0,8,20,0,4,8,2
