0,0,0,0,1,8,1,0,6,0
0,0,8,0,0,2,6,0,0,0
39,1,3,0,0,0,2,0,0,0
0,0,0,0,0,51,0,0,25,0
0,0,11,3,1,0,0,0,1,0
0,0,0,0,6,0,0,1,4,3
0,0,0,0,3,12,0,1,0,0
0,0,0,2,0,0,0,0,0,13
5,2,0,0,0,0,7,1,0,0
0,0,0,19,0,0,0,0,0,4
0,0,0,0,0,0,18,0,0,0
0,0,1,0,0,20,7,0,0,4
0,280,13,45,1,1097,0,0,0,45
0,0,0,15,0,1,0,0,0,0
0,0,63,0,0,0,0,0,0,0
0,0,5,0,0,0,0,7,0,4
0,6,0,0,0,9,0,0,0,0
0,0,0,0,0,0,10,6,0,0
9,0,54,128,3,0,0,0,0,563
11,93,4,0,1,10,0,2,0,0
28,0,0,0,0,17,0,86,0,357
29,0,0,2,29,2,19,0,0,0
11,0,0,0,0,0,1,0,4,0
0,1,0,0,0,0,11,0,0,4
0,0,0,7,3,0,6,0,0,0
30,0,0,0,0,2,0,57,78,44
4,0,0,0,4,0,0,0,0,8
4,0,8,0,0,0,0,0,9,0
0,0,1,7,0,0,0,0,0,12
5,0,0,0,6,6,0,4,0,18
0,0,0,5,0,3,2,9,0,0
0,0,175,0,0,0,13,9,0,5
0,22,690,97,273,22,1,1,2,14
0,0,0,0,9,0,8,0,0,0
0,0,45,95,0,0,0,0,104,14
0,0,0,14,0,8,0,0,31,0
0,6,6,0,0,4,31,1,0,0
19,4,0,0,2,0,5,2,0,0
3,55,2,2,0,0,0,0,35,0
0,344,0,38,12,142,5,266,0,56
691,11,1409,372,0,695,7,911,0,1572
0,0,0,0,0,0,0,0,0,28
0,3,0,0,11,0,0,0,0,2
0,0,0,4,0,7,0,0,0,4
0,0,5,16,0,0,7,2,0,5
0,0,0,0,3,0,3,6,0,1
13,0,0,0,8,0,0,0,0,0
0,0,0,0,0,0,0,14,0,6
0,0,0,4,8,0,0,0,0,4
3,0,0,0,3,3,0,5,0,0
0,1,0,6,0,0,0,0,17,1
12,0,49,12,3,226,0,3,14,322
0,47,704,7,0,0,23,2,11,746
2,0,0,0,0,1,0,0,0,11
5,0,0,9,0,0,2,0,0,0
8,0,0,0,2,0,6,0,0,0
3,3,0,0,5,0,0,10,0,2
0,30,1,0,0,4,19,0,0,7
0,14,0,0,0,0,2,0,0,0
0,0,9,0,0,0,0,7,0,0
0,0,11,0,0,0,0,4,0,0
2,0,0,0,3,42,0,0,2,11
0,8,0,4,0,0,0,0,0,105
0,224,0,0,215,5,0,0,12,80
5,10,0,0,0,0,0,0,0,0
0,0,0,18,0,0,0,0,0,1
0,4,9,0,0,0,2,0,1,0
0,0,0,15,0,0,0,9,5,0
8,0,0,3,0,2,0,9,24,6
10,0,0,0,0,0,0,0,0,5
0,4,497,3,68,1,298,3,55,0
548,1,2,494,0,13,9,0,0,0
7,0,0,0,0,0,0,7,0,5
0,0,0,10,0,0,0,0,0,6
48,0,0,0,0,33,1,0,0,45
0,0,0,3,0,10,1,2,0,0
3,0,0,0,2,0,5,0,0,6
0,0,0,17,0,0,0,0,0,0
0,0,0,15,0,0,5,0,1,0
0,0,3,0,0,0,0,13,0,0
0,0,0,15,0,0,0,0,0,0
0,0,0,0,0,7,7,0,1,0
7,22,0,5,0,3,0,0,0,4
0,10,0,0,0,0,7,0,0,18
0,0,0,0,3,0,0,14,0,46
0,147,0,0,43,0,0,13,0,64
0,4,0,3,0,218,0,125,12,32
37,0,0,0,0,0,0,0,20,0
0,5,10,0,0,0,0,0,0,0
0,0,16,0,0,0,0,0,0,0
0,0,0,22,0,11,0,0,12,12
4,0,2,0,0,0,0,6,2,0
0,0,49,0,0,0,8,2,0,18
119,67,0,0,130,1,0,0,0,20
0,1,0,0,0,0,17,0,0,0
0,26,0,0,0,6,22,0,2,0
0,20,0,0,0,3,1,0,0,0
4,7,161,0,0,0,0,0,0,8
0,3,0,9,0,0,1,0,0,3
0,25,0,0,21,0,4,0,0,0
