0,0,0,0,16,1,2,0,0,2
1,0,1,3,0,0,0,17,0,0
0,4,1,0,0,4,2,0,26,0
0,226,53,0,126,0,51,0,0,0
13,3,0,0,5,15,0,0,0,0
0,10,16,0,0,0,0,1,0,0
3,0,0,5,0,7,2,0,0,5
27,21,0,60,0,0,0,3,0,0
0,0,1,0,0,0,0,0,11,11
1384,1,0,53,0,546,0,20,0,0
0,0,0,9,5,0,0,0,12,0
41,0,0,1,18,24,2,4,0,0
0,340,1,2,0,559,0,0,227,333
0,0,0,8,8,0,5,5,0,5
0,2,0,0,0,15,6,0,0,0
0,3,2,0,0,0,0,0,6,11
39,236,0,0,361,48,19,54,89,237
0,24,561,37,0,0,0,133,43,0
0,0,44,19,0,20,0,0,61,0
3,0,0,10,6,4,0,0,0,0
0,1,0,1,0,0,0,20,0,0
0,74,33,135,122,91,53,55,132,2
0,18,6,1,0,0,1,0,1,0
3,0,0,5,0,9,2,2,0,0
0,0,0,0,0,1,15,1,1,4
0,135,7,104,1,0,1,1,0,4
0,0,175,0,47,0,7,894,11,6
7,0,11,2,0,0,13,2,121,0
48,0,19,47,15,69,2,1,0,0
0,0,3,29,0,0,3,0,0,2
0,0,32,0,0,0,5,0,0,8
6,0,0,2,0,1,74,0,0,667
7,0,2,0,0,0,14,0,0,0
1,5,4,0,0,2,0,0,0,10
4,6,4,0,0,0,0,5,3,0
0,4,1,18,0,0,0,0,0,0
2,0,0,11,5,2,1,0,0,27
1,0,5,10,0,0,7,0,0,0
0,0,0,0,2,0,0,19,0,0
0,65,0,0,0,0,0,0,3,3
0,0,11,0,61,31,49,68,3,15
1,1,0,0,0,10,2,1,4,5
0,0,0,170,4,3,2,0,0,289
0,0,0,17,6,1,0,30,0,2
10,0,31,0,0,36,3,0,11,265
19,0,0,0,0,1,2,0,0,0
2,0,0,0,0,19,0,83,2,0
441,0,0,0,0,95,0,156,21,0
0,1,0,1,65,41,8,0,6,0
0,0,0,0,0,0,2,19,1,0
7,22,0,0,0,0,0,2,7,0
0,0,12,25,0,2,0,11,0,0
0,8,0,0,0,0,5,0,8,0
0,2,0,0,1,0,28,0,0,0
0,0,0,9,0,0,0,0,21,0
0,2,0,0,0,0,0,0,20,0
1,0,0,0,0,0,65,42,0,3
0,0,2,1,0,0,19,0,0,11
336,2,0,185,117,132,36,90,121,0
0,0,2,4,0,0,0,75,23,1
0,0,72,23,63,253,2,0,0,0
9,8,132,49,75,0,0,311,6,0
4,64,0,10,0,149,0,17,0,99
0,78,6,29,14,0,104,0,367,0
2,0,0,15,0,0,0,0,0,3
0,4,2,14,0,7,16,8,6,13
1,0,7,0,0,13,0,1,0,0
0,0,3,23,1,17,2,62,36,1
0,1,0,0,2,0,29,0,0,12
0,14,18,1,0,4,21,0,8,57
7,0,52,0,35,385,123,2,2,0
0,9,0,0,0,3,0,0,9,0
0,0,8,3,15,0,0,8,17,10
0,3,0,97,5,193,178,27,24,18
7,7,0,82,177,28,0,12,0,11
0,5,0,0,0,0,0,0,12,5
0,0,0,35,1,0,0,0,2,0
3,0,0,3,0,0,16,0,1,0
0,0,0,22,0,1,0,1,0,0
11,0,12,0,3,0,102,24,5,14
35,0,23,0,4,85,1,0,0,0
18,0,0,0,0,3,0,0,0,0
5,0,8,24,0,0,0,509,146,148
0,163,0,0,0,115,2,3,0,66
356,83,0,72,33,6,108,12,337,9
0,12,0,19,0,0,0,3,0,0
7,0,3,0,0,6,0,2,46,0
8,2,0,13,11,0,4,0,8,7
0,0,4,8,0,0,66,5,0,0
0,0,1,1,4,0,1,0,0,14
3,0,3,5,176,32,5,4,47,5
12,0,1359,0,0,0,4,52,33,85
8,0,6,3,0,797,0,27,0,21
0,0,0,0,3,0,2,0,18,0
13,6,52,9,68,15,1505,144,1,0
0,0,39,74,0,0,0,29,4,3
5,284,2,75,65,2,0,362,4,87
15,5,2,0,0,0,0,1,0,0
0,6,2,3,0,0,5,3,0,3
0,14,0,1,0,0,4,0,2,1
