13,0,0,2,0,0,0,2,0,0
0,119,0,1,0,0,0,0,0,13
9,0,0,0,0,0,0,0,0,3
12,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,12,0,0
0,0,0,10,0,0,0,0,1,0
0,0,0,0,1207,7,0,19,0,0
0,0,12,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12,0,0,0
1,1,0,0,0,0,282,2,0,0
0,0,11,0,1,0,0,0,0,0
8,0,0,1,0,0,0,0,0,2
0,10,0,0,2,0,42,0,1,0
0,8,0,0,0,3,0,0,0,0
0,0,11,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15
0,1,0,0,0,2,0,0,0,7
3,1,0,0,0,0,7,0,0,0
0,0,0,0,1,0,20,0,0,4
0,0,0,4,0,0,0,15,0,0
0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,5,0,0,11,0
193,1,9,24,57,2,245,0,0,0
0,0,0,1271,0,0,7,14,0,0
7,0,4,0,0,0,0,0,0,2
0,0,3,0,0,0,6,2,0,0
13,0,0,0,0,2,0,14,0,25
0,2,10,0,0,0,0,0,0,0
0,0,0,9,0,0,0,0,0,3
2,1,0,0,0,6,0,0,0,1
0,0,0,0,0,12,0,0,0,0
0,6,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,25,0
0,0,83,0,0,167,3,11,1,0
0,0,0,0,0,12,0,0,0,0
0,0,4,0,0,3,0,0,0,4
0,0,2,23,0,0,0,2,0,0
0,0,0,0,0,0,0,1,0,10
0,0,0,0,12,0,0,0,0,0
0,0,190,18,0,55,0,0,0,0
0,0,0,0,0,15,0,85,28,0
0,7,0,5,0,0,0,0,0,0
0,0,0,0,0,1,11,0,0,0
60,0,21,76,52,0,0,0,0,0
0,2,0,0,0,0,1,0,6,2
0,0,0,0,2,6,0,0,3,0
0,0,0,0,0,0,0,0,0,12
4,0,1,6,0,0,0,0,0,0
0,0,0,0,7,2,0,0,3,0
0,0,0,1,0,10,0,1,0,0
0,0,0,0,0,0,0,13,0,0
3,0,0,0,7,1,0,0,0,0
0,0,0,0,0,0,0,0,15,0
377,0,0,0,67,117,0,0,0,0
2,0,3,0,0,5,0,0,0,0
0,0,0,0,0,0,0,0,12,0
0,0,48,0,0,210,0,0,0,0
0,0,0,0,0,1,11,0,0,0
0,0,0,4,0,0,0,0,0,8
0,0,0,146,38,0,0,0,389,0
0,2,0,6,3,0,0,0,0,0
0,0,8,0,0,0,4,0,0,0
0,0,0,12,0,0,0,0,0,0
0,0,0,0,0,7,0,0,5,0
0,0,0,4,0,0,0,0,0,7
0,0,0,0,0,0,2,0,0,10
0,0,0,0,0,0,0,0,12,0
37,63,415,0,0,0,0,0,0,0
0,1,0,3,4,3,0,0,0,0
0,0,662,0,76,359,0,365,0,0
0,37,0,0,25,0,3,0,0,53
0,0,0,0,5,6,1,0,1,0
0,0,8,0,0,0,0,0,4,0
0,0,0,0,2,154,1,0,532,0
0,0,12,0,0,0,0,0,0,0
0,0,1,0,89,0,142,0,0,1
0,1,3,0,0,0,0,7,0,0
0,0,0,1,2,15,0,0,0,0
0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,12,0,0
3,0,59,3,0,0,0,0,0,10
0,0,0,0,0,0,12,0,0,0
0,0,0,0,0,0,5,6,0,0
0,0,0,0,0,13,0,2,3,8
0,0,0,0,10,0,0,0,0,0
0,0,2,0,0,0,139,2067,0,0
0,0,0,0,0,0,0,0,0,12
0,0,0,7,0,0,0,0,0,5
12,0,0,0,0,0,0,0,0,0
0,0,7,0,0,0,5,0,0,0
0,3,17,0,0,0,5,0,30,0
0,0,0,0,0,2,6,1,1,0
0,0,0,64,0,0,0,0,17,0
0,0,0,6,0,3,12,0,7,0
41,0,0,546,0,0,0,0,34,0
12,0,0,0,0,0,0,0,0,0
7,0,100,0,0,0,0,0,124,1
0,0,2,0,1,0,3,0,5,0
